"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Sep-2019","EQ","2,217.30","2,224.15","2,180.00","2,211.35","2,188.00","2,187.75","2,203.61","2,503.30","1,885.00",3239971,"7,139,638,886.90",155878
"17-Sep-2019","EQ","2,247.90","2,248.50","2,198.10","2,244.15","2,220.00","2,211.35","2,220.32","2,503.30","1,885.00",2664139,"5,915,245,203.75",141227
"16-Sep-2019","EQ","2,251.90","2,262.65","2,241.00","2,257.45","2,243.00","2,244.15","2,250.46","2,503.30","1,885.00",2757546,"6,205,756,889.05",131945
"13-Sep-2019","EQ","2,251.00","2,267.45","2,238.00","2,270.85","2,259.80","2,257.45","2,252.89","2,503.30","1,885.00",3842835,"8,657,474,067.90",164332
"12-Sep-2019","EQ","2,250.70","2,288.80","2,248.15","2,251.30","2,267.95","2,270.85","2,271.76","2,503.30","1,885.00",4533075,"10,298,073,928.05",166034
"11-Sep-2019","EQ","2,274.00","2,274.00","2,241.15","2,249.60","2,246.00","2,251.30","2,254.26","2,503.30","1,885.00",3802279,"8,571,339,383.15",169443
"09-Sep-2019","EQ","2,246.00","2,260.90","2,216.10","2,245.90","2,245.15","2,249.60","2,246.95","2,503.30","1,885.00",2660851,"5,978,807,001.45",86620
"06-Sep-2019","EQ","2,228.00","2,256.60","2,221.30","2,235.15","2,241.75","2,245.90","2,240.48","2,503.30","1,885.00",3217501,"7,208,762,089.60",129381
"05-Sep-2019","EQ","2,249.00","2,272.40","2,225.00","2,247.75","2,232.00","2,235.15","2,249.57","2,503.30","1,885.00",4324063,"9,727,276,037.70",132274
"04-Sep-2019","EQ","2,207.00","2,274.00","2,199.00","2,210.95","2,244.00","2,247.75","2,242.36","2,503.30","1,885.00",3765176,"8,442,880,812.75",147126
"03-Sep-2019","EQ","2,220.00","2,221.00","2,196.15","2,227.95","2,200.50","2,210.95","2,210.20","2,503.30","1,885.00",2857169,"6,314,928,163.20",154531
"30-Aug-2019","EQ","2,233.50","2,260.00","2,222.00","2,226.95","2,231.90","2,227.95","2,238.30","2,503.30","1,885.00",4808330,"10,762,486,798.15",161307
"29-Aug-2019","EQ","2,246.00","2,253.70","2,220.30","2,247.50","2,225.50","2,226.95","2,236.05","2,503.30","1,885.00",3695929,"8,264,299,893.80",156003
"28-Aug-2019","EQ","2,250.00","2,257.35","2,226.35","2,259.95","2,245.00","2,247.50","2,240.16","2,503.30","1,885.00",3415647,"7,651,604,388.40",166668
"27-Aug-2019","EQ","2,256.00","2,272.90","2,240.10","2,256.15","2,258.00","2,259.95","2,257.98","2,503.30","1,885.00",5165208,"11,662,935,037.80",199581
"26-Aug-2019","EQ","2,194.90","2,266.15","2,167.00","2,162.70","2,259.00","2,256.15","2,216.97","2,503.30","1,885.00",6320061,"14,011,405,009.35",231650
"23-Aug-2019","EQ","2,161.00","2,177.00","2,139.60","2,174.10","2,164.90","2,162.70","2,157.09","2,503.30","1,885.00",5024904,"10,839,185,043.40",198523
"22-Aug-2019","EQ","2,220.85","2,220.85","2,167.05","2,225.85","2,177.00","2,174.10","2,199.15","2,503.30","1,885.00",3498011,"7,692,639,006.35",203340
"21-Aug-2019","EQ","2,224.90","2,241.20","2,214.20","2,220.60","2,225.70","2,225.85","2,229.56","2,503.30","1,885.00",2618178,"5,837,373,798.65",75718
"20-Aug-2019","EQ","2,209.25","2,227.80","2,206.85","2,206.85","2,224.00","2,220.60","2,218.57","2,503.30","1,885.00",2567648,"5,696,516,504.55",85255
"19-Aug-2019","EQ","2,238.50","2,242.00","2,201.70","2,227.70","2,210.95","2,206.85","2,227.18","2,503.30","1,885.00",2124550,"4,731,763,226.75",120954
"16-Aug-2019","EQ","2,214.00","2,233.00","2,204.10","2,229.45","2,223.95","2,227.70","2,222.29","2,503.30","1,885.00",3811890,"8,471,119,947.30",134420
"14-Aug-2019","EQ","2,235.40","2,235.40","2,203.05","2,220.35","2,227.90","2,229.45","2,223.33","2,503.30","1,885.00",3563513,"7,922,878,553.05",113946
"13-Aug-2019","EQ","2,273.30","2,273.30","2,202.60","2,282.00","2,228.00","2,220.35","2,226.91","2,503.30","1,885.00",3860017,"8,595,896,762.60",187637
"09-Aug-2019","EQ","2,247.00","2,289.00","2,239.80","2,233.15","2,285.00","2,282.00","2,274.74","2,503.30","1,885.00",7609028,"17,308,568,937.90",180014
"08-Aug-2019","EQ","2,198.00","2,243.00","2,183.00","2,184.00","2,239.80","2,233.15","2,212.99","2,503.30","1,885.00",4927900,"10,905,417,010.45",192860
"07-Aug-2019","EQ","2,190.00","2,202.00","2,165.00","2,189.10","2,180.00","2,184.00","2,188.35","2,503.30","1,885.00",4687534,"10,257,984,618.50",160175
"06-Aug-2019","EQ","2,167.00","2,210.25","2,167.00","2,179.25","2,183.00","2,189.10","2,186.84","2,503.30","1,885.00",6222735,"13,608,136,578.75",208507
"05-Aug-2019","EQ","2,197.05","2,200.00","2,162.50","2,214.35","2,174.60","2,179.25","2,177.33","2,503.30","1,885.00",4955610,"10,789,981,549.25",208438
"02-Aug-2019","EQ","2,211.00","2,224.00","2,182.00","2,221.80","2,220.00","2,214.35","2,201.32","2,503.30","1,885.00",6956384,"15,313,215,817.30",177396
"01-Aug-2019","EQ","2,229.10","2,240.00","2,197.00","2,251.65","2,225.00","2,221.80","2,220.25","2,503.30","1,885.00",4560419,"10,125,273,727.70",143216
"31-Jul-2019","EQ","2,240.00","2,267.00","2,234.25","2,252.25","2,249.60","2,251.65","2,249.21","2,503.30","1,885.00",3472960,"7,811,405,394.70",158165
"30-Jul-2019","EQ","2,255.00","2,271.20","2,239.90","2,244.30","2,254.80","2,252.25","2,255.35","2,503.30","1,885.00",2598534,"5,860,605,363.45",122826
"29-Jul-2019","EQ","2,273.55","2,273.55","2,223.05","2,277.30","2,249.30","2,244.30","2,246.77","2,503.30","1,885.00",2494123,"5,603,718,444.60",128559
"26-Jul-2019","EQ","2,278.20","2,293.65","2,272.85","2,286.05","2,276.00","2,277.30","2,284.17","2,503.30","1,885.00",3207457,"7,326,392,886.65",154124
"25-Jul-2019","EQ","2,285.00","2,315.45","2,280.25","2,280.90","2,291.00","2,286.05","2,297.27","2,503.30","1,885.00",4865502,"11,177,378,388.25",187329
"24-Jul-2019","EQ","2,256.75","2,293.00","2,251.00","2,263.50","2,284.00","2,280.90","2,276.22","2,503.30","1,885.00",4340935,"9,880,903,017.85",221845
"23-Jul-2019","EQ","2,294.50","2,294.50","2,242.05","2,297.25","2,265.50","2,263.50","2,261.89","2,503.30","1,885.00",6950716,"15,721,729,608.75",237644
"22-Jul-2019","EQ","2,345.00","2,349.85","2,281.25","2,375.65","2,302.80","2,297.25","2,302.41","2,503.30","1,885.00",5542824,"12,761,828,597.40",239328
"19-Jul-2019","EQ","2,415.00","2,420.70","2,367.00","2,411.90","2,379.50","2,375.65","2,387.87","2,503.30","1,885.00",2234807,"5,336,417,925.70",139292
"18-Jul-2019","EQ","2,403.00","2,429.00","2,401.90","2,397.45","2,414.75","2,411.90","2,417.18","2,503.30","1,885.00",2700646,"6,527,943,531.55",95138
"17-Jul-2019","EQ","2,392.95","2,411.60","2,391.30","2,391.20","2,401.90","2,397.45","2,402.10","2,503.30","1,885.00",1939934,"4,659,913,060.30",67598
"16-Jul-2019","EQ","2,418.00","2,418.00","2,382.00","2,394.75","2,393.00","2,391.20","2,396.89","2,503.30","1,885.00",3192642,"7,652,397,496.80",131505
"15-Jul-2019","EQ","2,396.00","2,403.00","2,377.35","2,393.90","2,398.00","2,394.75","2,389.62","2,503.30","1,885.00",2058296,"4,918,539,139.35",98607
"12-Jul-2019","EQ","2,418.00","2,418.00","2,385.05","2,407.15","2,390.00","2,393.90","2,398.71","2,503.30","1,885.00",2244068,"5,382,858,844.70",119705
"11-Jul-2019","EQ","2,403.00","2,414.00","2,395.65","2,388.75","2,403.75","2,407.15","2,406.53","2,503.30","1,885.00",2274399,"5,473,418,839.50",135487
"10-Jul-2019","EQ","2,378.75","2,398.00","2,366.25","2,379.15","2,391.20","2,388.75","2,385.87","2,503.30","1,885.00",2892287,"6,900,612,679.50",166981
"09-Jul-2019","EQ","2,403.85","2,410.80","2,373.00","2,409.60","2,377.65","2,379.15","2,386.59","2,503.30","1,885.00",4120672,"9,834,335,423.85",184776
"08-Jul-2019","EQ","2,474.55","2,474.60","2,397.05","2,472.40","2,412.70","2,409.60","2,424.02","2,503.30","1,885.00",3651785,"8,852,011,714.30",148208
"05-Jul-2019","EQ","2,485.10","2,494.95","2,460.00","2,483.80","2,469.00","2,472.40","2,478.09","2,503.30","1,885.00",1895765,"4,697,867,401.70",72714
"04-Jul-2019","EQ","2,494.80","2,497.90","2,472.00","2,489.65","2,482.85","2,483.80","2,484.12","2,503.30","1,885.00",1998491,"4,964,492,340.75",81894
"03-Jul-2019","EQ","2,499.00","2,503.30","2,483.00","2,495.00","2,488.30","2,489.65","2,496.50","2,503.30","1,885.00",1865814,"4,658,013,683.80",74725
"02-Jul-2019","EQ","2,488.00","2,497.50","2,467.20","2,485.55","2,491.15","2,495.00","2,484.49","2,497.50","1,885.00",1811707,"4,501,164,669.35",89307
"01-Jul-2019","EQ","2,456.00","2,489.00","2,450.05","2,443.75","2,486.00","2,485.55","2,476.08","2,494.50","1,885.00",2131040,"5,276,621,766.50",110592
"28-Jun-2019","EQ","2,464.00","2,475.00","2,437.05","2,462.30","2,441.00","2,443.75","2,451.45","2,494.50","1,885.00",3189211,"7,818,189,487.60",113150
"27-Jun-2019","EQ","2,468.75","2,494.50","2,456.15","2,467.90","2,460.60","2,462.30","2,472.34","2,494.50","1,885.00",4969809,"12,287,048,186.85",157798
"26-Jun-2019","EQ","2,424.70","2,470.00","2,422.00","2,428.70","2,465.00","2,467.90","2,448.85","2,470.00","1,885.00",2633409,"6,448,834,567.60",111348
"25-Jun-2019","EQ","2,419.85","2,441.50","2,403.00","2,417.95","2,422.00","2,428.70","2,420.42","2,470.00","1,885.00",2224950,"5,385,306,441.10",125353
"24-Jun-2019","EQ","2,411.95","2,430.60","2,410.00","2,414.20","2,421.00","2,417.95","2,422.38","2,470.00","1,885.00",1728750,"4,187,693,147.25",84459
"21-Jun-2019","EQ","2,426.00","2,429.70","2,405.65","2,426.35","2,418.75","2,414.20","2,416.28","2,470.00","1,885.00",3312565,"8,004,083,637.95",114329
"20-Jun-2019","EQ","2,428.35","2,437.00","2,414.60","2,428.35","2,425.70","2,426.35","2,428.38","2,470.00","1,885.00",2792873,"6,782,150,949.40",129225
"19-Jun-2019","EQ","2,427.00","2,444.90","2,416.70","2,417.25","2,435.45","2,428.35","2,431.33","2,470.00","1,885.00",2686069,"6,530,717,720.65",118428
"18-Jun-2019","EQ","2,418.00","2,432.00","2,404.00","2,422.00","2,418.00","2,417.25","2,416.67","2,470.00","1,885.00",3104913,"7,503,537,702.10",149049
"17-Jun-2019","EQ","2,435.00","2,439.90","2,417.30","2,435.10","2,422.00","2,422.00","2,427.31","2,470.00","1,885.00",3202505,"7,773,466,418.45",119659
"14-Jun-2019","EQ","2,442.95","2,458.95","2,425.00","2,444.70","2,433.80","2,435.10","2,443.97","2,470.00","1,885.00",2989230,"7,305,595,365.65",108789
"13-Jun-2019","EQ","2,435.95","2,452.00","2,415.95","2,427.05","2,443.00","2,444.70","2,429.67","2,470.00","1,885.00",2776987,"6,747,153,118.55",116879
"12-Jun-2019","EQ","2,445.00","2,448.40","2,423.65","2,448.40","2,430.80","2,427.05","2,432.41","2,470.00","1,885.00",1827155,"4,444,391,620.75",100566
"11-Jun-2019","EQ","2,451.50","2,459.90","2,440.35","2,440.20","2,446.50","2,448.40","2,449.47","2,470.00","1,885.00",1775823,"4,349,821,953.45",114762
"10-Jun-2019","EQ","2,469.95","2,469.95","2,432.10","2,447.65","2,442.60","2,440.20","2,444.94","2,470.00","1,885.00",1769285,"4,325,793,963.60",111556
"07-Jun-2019","EQ","2,425.65","2,454.25","2,409.00","2,423.35","2,447.05","2,447.65","2,435.83","2,470.00","1,885.00",1992733,"4,853,950,962.80",109779
"06-Jun-2019","EQ","2,453.20","2,470.00","2,413.35","2,452.30","2,427.80","2,423.35","2,440.37","2,470.00","1,885.00",3908731,"9,538,745,245.25",156152
"04-Jun-2019","EQ","2,455.00","2,465.75","2,441.05","2,457.10","2,455.00","2,452.30","2,454.96","2,465.75","1,885.00",1610747,"3,954,324,428.95",82409
"03-Jun-2019","EQ","2,427.00","2,459.80","2,424.95","2,425.35","2,454.00","2,457.10","2,447.39","2,465.00","1,885.00",2120215,"5,188,982,519.40",119007
"31-May-2019","EQ","2,456.80","2,465.00","2,356.80","2,439.55","2,426.00","2,425.35","2,436.13","2,465.00","1,885.00",4946270,"12,049,738,649.55",192477
"30-May-2019","EQ","2,416.00","2,447.90","2,413.05","2,416.90","2,440.00","2,439.55","2,435.84","2,449.40","1,885.00",2339800,"5,699,376,323.30",89490
"29-May-2019","EQ","2,410.20","2,430.80","2,410.20","2,416.20","2,418.00","2,416.90","2,421.30","2,449.40","1,885.00",1868804,"4,524,931,586.45",90042
"28-May-2019","EQ","2,416.50","2,420.00","2,387.05","2,408.35","2,420.00","2,416.20","2,403.58","2,449.40","1,885.00",1841210,"4,425,490,417.80",89218
"27-May-2019","EQ","2,378.90","2,421.90","2,372.25","2,373.35","2,404.85","2,408.35","2,402.57","2,449.40","1,885.00",3012256,"7,237,159,256.05",112244
"24-May-2019","EQ","2,359.70","2,386.15","2,340.15","2,332.10","2,372.90","2,373.35","2,360.61","2,449.40","1,885.00",3423200,"8,080,852,966.20",152871
"23-May-2019","EQ","2,409.00","2,439.90","2,319.10","2,405.75","2,350.00","2,332.10","2,386.08","2,449.40","1,885.00",8270499,"19,734,049,083.55",278878
"22-May-2019","EQ","2,411.85","2,426.00","2,394.25","2,403.70","2,410.00","2,405.75","2,412.93","2,449.40","1,885.00",2846665,"6,868,796,572.40",123668
"21-May-2019","EQ","2,438.00","2,449.40","2,399.45","2,432.35","2,408.95","2,403.70","2,427.00","2,449.40","1,885.00",2581294,"6,264,795,861.40",168751
"20-May-2019","EQ","2,408.00","2,438.70","2,380.00","2,362.10","2,428.00","2,432.35","2,405.29","2,438.70","1,885.00",4424908,"10,643,183,585.25",185496
"17-May-2019","EQ","2,313.00","2,369.30","2,311.60","2,310.65","2,365.00","2,362.10","2,334.59","2,378.00","1,885.00",3689695,"8,613,924,843.95",133531
"16-May-2019","EQ","2,280.55","2,319.00","2,280.00","2,286.70","2,312.35","2,310.65","2,295.63","2,378.00","1,885.00",2012534,"4,620,031,311.50",74658
"15-May-2019","EQ","2,296.00","2,307.20","2,282.20","2,287.90","2,286.70","2,286.70","2,297.43","2,378.00","1,885.00",2239087,"5,144,145,077.95",116090
"14-May-2019","EQ","2,296.70","2,311.00","2,275.55","2,287.20","2,288.00","2,287.90","2,288.05","2,378.00","1,885.00",2623686,"6,003,117,740.95",171946
"13-May-2019","EQ","2,296.05","2,313.35","2,280.00","2,296.50","2,287.30","2,287.20","2,297.73","2,378.00","1,885.00",2767908,"6,359,892,195.65",145875
"10-May-2019","EQ","2,291.35","2,324.90","2,291.35","2,290.90","2,296.50","2,296.50","2,306.93","2,378.00","1,885.00",2648550,"6,110,007,945.30",79307
"09-May-2019","EQ","2,300.00","2,300.00","2,271.60","2,307.25","2,292.00","2,290.90","2,287.67","2,378.00","1,885.00",2256931,"5,163,123,992.15",129719
"08-May-2019","EQ","2,322.55","2,323.80","2,288.00","2,322.35","2,309.00","2,307.25","2,304.51","2,378.00","1,885.00",3016052,"6,950,517,705.45",101965
"07-May-2019","EQ","2,351.90","2,358.00","2,318.00","2,328.45","2,320.10","2,322.35","2,338.90","2,378.00","1,885.00",2481051,"5,802,928,079.35",114540
"06-May-2019","EQ","2,348.00","2,351.90","2,317.05","2,367.95","2,327.90","2,328.45","2,338.56","2,378.00","1,885.00",3437023,"8,037,675,313.80",111177
"03-May-2019","EQ","2,364.20","2,378.00","2,356.50","2,355.80","2,365.00","2,367.95","2,370.96","2,378.00","1,885.00",3087880,"7,321,238,483.25",97641
"02-May-2019","EQ","2,323.50","2,359.65","2,317.50","2,317.45","2,356.00","2,355.80","2,345.11","2,359.65","1,885.00",4292325,"10,065,974,310.35",173788
"30-Apr-2019","EQ","2,285.00","2,320.00","2,278.40","2,280.95","2,319.00","2,317.45","2,306.89","2,332.00","1,885.00",3134209,"7,230,268,668.80",189638
"26-Apr-2019","EQ","2,265.90","2,285.00","2,256.90","2,263.45","2,275.80","2,280.95","2,270.33","2,332.00","1,860.30",2926892,"6,645,017,406.00",121538
"25-Apr-2019","EQ","2,286.90","2,298.80","2,257.95","2,279.75","2,262.25","2,263.45","2,274.13","2,332.00","1,860.30",4521659,"10,282,833,886.80",129865
"24-Apr-2019","EQ","2,250.00","2,283.90","2,247.05","2,245.30","2,280.95","2,279.75","2,263.98","2,332.00","1,860.30",3088532,"6,992,369,872.30",168685
"23-Apr-2019","EQ","2,277.55","2,290.00","2,241.60","2,268.70","2,247.30","2,245.30","2,264.62","2,332.00","1,860.30",3820600,"8,652,194,438.25",157421
"22-Apr-2019","EQ","2,325.00","2,325.00","2,261.00","2,293.65","2,266.90","2,268.70","2,286.36","2,332.00","1,860.30",5245105,"11,992,211,756.90",153509
"18-Apr-2019","EQ","2,313.00","2,315.05","2,288.00","2,305.05","2,293.00","2,293.65","2,303.58","2,332.00","1,860.30",2653714,"6,113,045,771.70",113419
"16-Apr-2019","EQ","2,290.95","2,309.90","2,280.30","2,288.80","2,307.00","2,305.05","2,297.97","2,332.00","1,860.30",2068444,"4,753,214,286.65",93271
"15-Apr-2019","EQ","2,270.00","2,292.90","2,264.35","2,265.25","2,280.30","2,288.80","2,281.07","2,332.00","1,860.30",2554945,"5,828,016,960.00",115323
"12-Apr-2019","EQ","2,252.10","2,272.20","2,252.10","2,257.50","2,257.00","2,265.25","2,262.61","2,332.00","1,860.30",2292611,"5,187,293,679.60",107144
"11-Apr-2019","EQ","2,244.90","2,263.00","2,236.95","2,237.35","2,258.60","2,257.50","2,252.26","2,332.00","1,860.30",2198325,"4,951,203,521.80",82062
"10-Apr-2019","EQ","2,250.00","2,284.00","2,231.00","2,287.25","2,236.90","2,237.35","2,244.54","2,332.00","1,860.30",27032175,"60,674,893,006.85",194475
"09-Apr-2019","EQ","2,296.60","2,303.00","2,267.00","2,289.40","2,290.00","2,287.25","2,283.13","2,332.00","1,860.30",2694400,"6,151,660,741.40",97805
"08-Apr-2019","EQ","2,319.00","2,322.95","2,280.10","2,305.60","2,289.20","2,289.40","2,298.32","2,332.00","1,860.30",1599533,"3,676,237,090.60",84319
"05-Apr-2019","EQ","2,287.80","2,313.75","2,282.00","2,283.95","2,310.00","2,305.60","2,293.19","2,332.00","1,860.30",2087795,"4,787,701,075.30",109654
"04-Apr-2019","EQ","2,292.75","2,313.00","2,280.00","2,292.75","2,287.80","2,283.95","2,293.66","2,332.00","1,860.30",2302888,"5,282,042,066.40",91238
"03-Apr-2019","EQ","2,292.10","2,316.00","2,288.25","2,294.85","2,289.00","2,292.75","2,303.77","2,332.00","1,860.30",1914863,"4,411,401,349.85",87245
"02-Apr-2019","EQ","2,320.00","2,320.00","2,285.45","2,311.80","2,299.00","2,294.85","2,296.22","2,332.00","1,860.30",2727624,"6,263,235,078.10",128611
"01-Apr-2019","EQ","2,325.25","2,332.00","2,304.60","2,318.90","2,306.85","2,311.80","2,320.63","2,332.00","1,860.30",2411769,"5,596,835,494.00",131919
"29-Mar-2019","EQ","2,304.60","2,325.00","2,294.00","2,302.80","2,316.00","2,318.90","2,308.98","2,328.05","1,833.50",2986742,"6,896,338,338.65",116289
"28-Mar-2019","EQ","2,298.80","2,325.00","2,287.85","2,299.45","2,308.00","2,302.80","2,304.15","2,328.05","1,833.50",4888582,"11,264,012,692.85",149850
"27-Mar-2019","EQ","2,318.55","2,328.05","2,279.05","2,311.35","2,301.00","2,299.45","2,306.72","2,328.05","1,833.50",3471325,"8,007,363,872.95",186247
"26-Mar-2019","EQ","2,275.90","2,315.00","2,272.60","2,281.30","2,313.50","2,311.35","2,293.76","2,315.00","1,833.50",2946712,"6,759,060,898.40",106093
"25-Mar-2019","EQ","2,260.00","2,287.85","2,253.00","2,276.15","2,278.00","2,281.30","2,270.95","2,307.00","1,833.50",2299815,"5,222,754,084.55",103519
"22-Mar-2019","EQ","2,300.00","2,307.00","2,270.80","2,299.00","2,275.10","2,276.15","2,284.13","2,307.00","1,833.50",7600970,"17,361,577,310.25",136216
"20-Mar-2019","EQ","2,269.00","2,300.00","2,261.05","2,267.75","2,299.00","2,299.00","2,287.11","2,300.00","1,833.50",2927998,"6,696,660,989.55",154406
"19-Mar-2019","EQ","2,269.50","2,275.90","2,251.00","2,261.45","2,268.00","2,267.75","2,262.32","2,291.65","1,833.50",2989498,"6,763,202,098.50",149528
"18-Mar-2019","EQ","2,261.90","2,291.65","2,247.00","2,253.00","2,270.00","2,261.45","2,266.32","2,291.65","1,833.50",3589680,"8,135,378,380.90",186267
"15-Mar-2019","EQ","2,231.00","2,259.90","2,228.05","2,224.75","2,258.00","2,253.00","2,247.38","2,259.90","1,833.50",3190772,"7,170,888,264.50",155151
"14-Mar-2019","EQ","2,244.85","2,247.50","2,210.60","2,226.55","2,223.05","2,224.75","2,225.44","2,247.50","1,833.50",3844966,"8,556,754,695.15",136351
"13-Mar-2019","EQ","2,175.00","2,234.00","2,172.10","2,171.00","2,229.00","2,226.55","2,206.86","2,234.00","1,833.50",14291587,"31,539,499,506.00",226692
"12-Mar-2019","EQ","2,147.00","2,175.00","2,137.00","2,128.45","2,168.00","2,171.00","2,154.73","2,220.00","1,833.50",3774323,"8,132,629,564.25",119425
"11-Mar-2019","EQ","2,132.00","2,143.70","2,122.20","2,128.20","2,127.50","2,128.45","2,131.90","2,220.00","1,833.50",2306027,"4,916,219,772.55",81824
"08-Mar-2019","EQ","2,115.05","2,130.00","2,109.45","2,126.50","2,129.00","2,128.20","2,118.36","2,220.00","1,828.50",1763365,"3,735,433,351.40",102091
"07-Mar-2019","EQ","2,109.60","2,130.00","2,095.00","2,104.25","2,125.20","2,126.50","2,112.14","2,220.00","1,828.50",2551213,"5,388,507,260.25",104364
"06-Mar-2019","EQ","2,110.00","2,110.30","2,090.55","2,107.10","2,103.15","2,104.25","2,098.70","2,220.00","1,828.50",2114511,"4,437,716,881.25",91985
"05-Mar-2019","EQ","2,088.90","2,111.10","2,070.00","2,083.35","2,107.00","2,107.10","2,085.84","2,220.00","1,828.50",2959319,"6,172,679,648.40",169911
"01-Mar-2019","EQ","2,086.25","2,100.90","2,077.00","2,077.55","2,080.00","2,083.35","2,087.11","2,220.00","1,828.50",2338232,"4,880,142,636.85",106043
"28-Feb-2019","EQ","2,093.10","2,105.85","2,073.20","2,092.25","2,076.90","2,077.55","2,089.80","2,220.00","1,828.50",2911344,"6,084,140,082.45",85218
"27-Feb-2019","EQ","2,116.10","2,124.45","2,088.15","2,110.65","2,093.00","2,092.25","2,099.89","2,220.00","1,828.50",1757523,"3,690,596,308.90",78384
"26-Feb-2019","EQ","2,111.25","2,125.00","2,101.10","2,125.40","2,109.00","2,110.65","2,113.91","2,220.00","1,828.50",2401857,"5,077,309,232.00",80521
"25-Feb-2019","EQ","2,095.15","2,129.95","2,095.15","2,091.45","2,123.00","2,125.40","2,113.52","2,220.00","1,828.50",2035149,"4,301,319,701.45",101852
"22-Feb-2019","EQ","2,119.40","2,128.10","2,089.10","2,115.90","2,091.00","2,091.45","2,099.68","2,220.00","1,828.50",2222677,"4,666,916,025.00",91486
"21-Feb-2019","EQ","2,101.70","2,119.95","2,093.60","2,108.35","2,115.70","2,115.90","2,106.26","2,220.00","1,828.50",1315386,"2,770,549,994.85",66123
"20-Feb-2019","EQ","2,088.50","2,111.00","2,081.90","2,084.05","2,109.00","2,108.35","2,095.02","2,220.00","1,828.50",1223125,"2,562,466,713.25",74227
"19-Feb-2019","EQ","2,089.70","2,108.15","2,078.20","2,089.90","2,083.45","2,084.05","2,095.84","2,220.00","1,828.50",1317159,"2,760,560,754.00",76740
"18-Feb-2019","EQ","2,106.80","2,118.00","2,086.00","2,100.65","2,089.70","2,089.90","2,098.16","2,220.00","1,828.50",1784686,"3,744,564,837.75",74022
"15-Feb-2019","EQ","2,107.35","2,108.10","2,078.20","2,110.20","2,100.70","2,100.65","2,091.52","2,220.00","1,828.50",2104131,"4,400,828,253.75",89754
"14-Feb-2019","EQ","2,140.00","2,140.00","2,105.60","2,143.45","2,112.00","2,110.20","2,117.31","2,220.00","1,828.50",1860347,"3,938,937,722.70",142536
"13-Feb-2019","EQ","2,135.55","2,155.00","2,132.30","2,129.70","2,140.00","2,143.45","2,146.54","2,220.00","1,828.50",2360187,"5,066,246,582.80",110054
"12-Feb-2019","EQ","2,138.00","2,148.00","2,124.80","2,139.65","2,130.05","2,129.70","2,137.61","2,220.00","1,828.50",2443097,"5,222,380,330.05",140474
"11-Feb-2019","EQ","2,113.30","2,142.90","2,113.30","2,122.65","2,139.00","2,139.65","2,132.18","2,220.00","1,828.50",1759091,"3,750,705,910.60",75240
"08-Feb-2019","EQ","2,112.00","2,144.95","2,106.65","2,117.25","2,117.00","2,122.65","2,126.16","2,220.00","1,828.50",3058911,"6,503,720,043.85",98707
"07-Feb-2019","EQ","2,125.05","2,130.00","2,105.85","2,122.65","2,110.90","2,117.25","2,122.39","2,220.00","1,828.50",1804327,"3,829,487,756.50",80400
"06-Feb-2019","EQ","2,116.25","2,127.00","2,113.60","2,114.05","2,122.00","2,122.65","2,120.90","2,220.00","1,828.50",2718921,"5,766,554,240.80",106255
"05-Feb-2019","EQ","2,108.00","2,119.00","2,097.00","2,104.90","2,115.00","2,114.05","2,110.78","2,220.00","1,828.50",2172572,"4,585,820,145.80",73303
"04-Feb-2019","EQ","2,095.00","2,113.00","2,082.65","2,090.45","2,098.55","2,104.90","2,097.57","2,220.00","1,828.50",1984572,"4,162,769,920.20",145764
"01-Feb-2019","EQ","2,079.95","2,117.00","2,076.60","2,079.95","2,095.75","2,090.45","2,099.48","2,220.00","1,828.50",3913547,"8,216,405,021.45",116055
